store_number,store_number_padded,store_name,full_address,raw_address_from_public_feed,city,state,postal_code,latitude,longitude,address_present,address_source_url,location_source_url
1550,1550,Lakewood-North,"7200 West Colfax Avenue, Lakewood-North CO 80214","7200 West Colfax Avenue, Lakewood-North CO",Lakewood,CO,80214,39.739,-105.078,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1551,1551,North Aurora,"3475 North Salida Court, North Aurora CO 80011","3475 North Salida Court, North Aurora CO",Aurora,CO,80011,39.762,-104.777,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1552,1552,Firestone,"10858 Jake Jabs Blvd, Firestone CO 80504","10858 Jake Jabs Blvd, Firestone CO",Firestone,CO,80504,40.158,-104.969,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1601,1601,Christiana,"1301 New Churchmans Rd, Christiana DE 19713","1301 New Churchmans Rd, Christiana DE",Newark,DE,19713,39.693,-75.663,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1602,1602,Brandywine,"601 Naamans Rd, Brandywine DE 19703","601 Naamans Rd, Brandywine DE",Claymont,DE,19703,39.818,-75.455,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1603,1603,Glasgow,"2000 Peoples Plaza, Glasgow DE 19702","2000 Peoples Plaza, Glasgow DE",Newark,DE,19702,39.601,-75.751,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1604,1604,Rehoboth Beach,"17832 Coastal Hwy, Rehoboth Beach DE 19958","17832 Coastal Hwy, Rehoboth Beach DE",Lewes,DE,19958,38.747,-75.163,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1605,1605,New Castle,"138 Sunset Blvd, New Castle DE 19720","138 Sunset Blvd, New Castle DE",New Castle,DE,19720,39.67,-75.596,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1608,1608,Dover,"801 N Dupont Hwy, Dover,DE DE 19901","801 N Dupont Hwy, Dover,DE DE",Dover,DE,19901,39.184,-75.529,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1610,1610,Newark,"1000 Suburban Drive, Newark,DE DE 19711","1000 Suburban Drive, Newark,DE DE",Newark,DE,19711,39.669,-75.779,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1701,1701,Honolulu,"421 Alakawa St, Honolulu HI 96817","421 Alakawa St, Honolulu HI",Honolulu,HI,96817,21.317,-157.873,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1702,1702,Pearl City,"1021 Kamehameha Hwy, Pearl City HI 96782","1021 Kamehameha Hwy, Pearl City HI",Pearl City,HI,96782,21.395,-157.976,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1703,1703,Maui,"100 Pakaula St, Maui HI 96732","100 Pakaula St, Maui HI",Kahului,HI,96732,20.877,-156.457,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1704,1704,Kona,"73-5598 Olowalu St, Kona HI 96740","73-5598 Olowalu St, Kona HI",Kailua-kona,HI,96740,19.69,-156.018,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1705,1705,Lihue-Kauai,"4320 Nuhou Street, Lihue-Kauai HI 96766","4320 Nuhou Street, Lihue-Kauai HI",Lihue,HI,96766,21.968,-159.382,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1706,1706,Kapolei,"4600 Kapolei Pkwy, Kapolei HI 96707","4600 Kapolei Pkwy, Kapolei HI",Kapolei,HI,96707,21.328,-158.088,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1707,1707,Mapunapuna,,,Honolulu,HI,0,21.347,-157.896,no,,https://simplemaps.com/data/business/home-depot
1710,1710,Tamuning,,,Tamuning,GU,0,13.492,144.801,no,,https://simplemaps.com/data/business/home-depot
1747,1747,Augusta North,"520 N Belair Rd, Augusta North GA 30809","520 N Belair Rd, Augusta North GA",Evans,GA,30809,33.536,-82.129,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1748,1748,Hartwell,"1700 Anderson Hwy, Hartwell GA 30643","1700 Anderson Hwy, Hartwell GA",Hartwell,GA,30643,34.35,-82.901,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1749,1749,Austell,"1200 East West Connector Sw, Austell GA 30106","1200 East West Connector Sw, Austell GA",Austell,GA,30106,33.858,-84.591,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1750,1750,Blairsville,"17 Hwy 515, Blairsville GA 30512","17 Hwy 515, Blairsville GA",Blairsville,GA,30512,34.877,-83.96,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1754,1754,Suwanee,"1480 Satellite Blvd, Suwanee GA 30024","1480 Satellite Blvd, Suwanee GA",Suwanee,GA,30024,34.004,-84.081,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1755,1755,Roswell,"1580 Holcomb Bridge Rd, Roswell GA 30076","1580 Holcomb Bridge Rd, Roswell GA",Roswell,GA,30076,34.017,-84.31,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1763,1763,Sandy Plains,"3605 Sandy Plains Rd, Sandy Plains GA 30066","3605 Sandy Plains Rd, Sandy Plains GA",Marietta,GA,30066,34.038,-84.465,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1764,1764,Commerce,"230 Steven B Tanger Blvd, Commerce,GA GA 30529","230 Steven B Tanger Blvd, Commerce,GA GA",Commerce,GA,30529,34.255,-83.469,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1769,1769,Fort Oglethorpe,"2055 Battlefield Pkwy, Ft Oglethorpe GA 30742","2055 Battlefield Pkwy, Ft Oglethorpe GA",Fort Oglethorpe,GA,30742,34.948,-85.23,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1770,1770,Moultrie,"450 Veterans Parkway North, Moultrie GA 31788","450 Veterans Parkway North, Moultrie GA",Moultrie,GA,31788,31.189,-83.762,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1771,1771,Blue Ridge,"10012 Blueridge Drive, Blue Ridge GA 30513","10012 Blueridge Drive, Blue Ridge GA",Blue Ridge,GA,30513,34.877,-84.322,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1772,1772,W Macon,"4635 Presidential Pkwy, W Macon GA 31206","4635 Presidential Pkwy, W Macon GA",Macon,GA,31206,32.822,-83.713,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1773,1773,Cordele,"2011 Central Ave Ext, Cordele GA 31015","2011 Central Ave Ext, Cordele GA",Cordele,GA,31015,31.957,-83.753,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1774,1774,Monroe,"2150 West Spring Street, Monroe, GA GA 30655","2150 West Spring Street, Monroe, GA GA",Monroe,GA,30655,33.801,-83.745,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1775,1775,North Lilburn,"4028 Lawrenceville Hwy, N Lilburn GA 30047","4028 Lawrenceville Hwy, N Lilburn GA",Lilburn,GA,30047,33.902,-84.115,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1777,1777,Wade Green,"1655 Shiloh Rd Nw, Wade Green GA 30144","1655 Shiloh Rd Nw, Wade Green GA",Kennesaw,GA,30144,34.052,-84.599,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1801,1801,Boise,"1200 Milwaukee St, Boise ID 83704","1200 Milwaukee St, Boise ID",Boise,ID,83704,43.616,-116.283,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1802,1802,Idaho Falls,"2075 S Holmes Ave, Idaho Falls ID 83404","2075 S Holmes Ave, Idaho Falls ID",Idaho Falls,ID,83404,43.479,-112.022,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1803,1803,Coeur D Alene,"220 W Kathleen Ave, Coeur D Alene ID 83815","220 W Kathleen Ave, Coeur D Alene ID",Coeur D'alene,ID,83815,47.715,-116.788,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1804,1804,Meridian,"1100 S Progress, Meridian ID 83642","1100 S Progress, Meridian ID",Meridian,ID,83642,43.595,-116.39,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1805,1805,Twin Falls,"1650 Pole Line Rd E, Twin Falls ID 83301","1650 Pole Line Rd E, Twin Falls ID",Twin Falls,ID,83301,42.59,-114.453,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1806,1806,East Boise,"3639 E Federal Way, E Boise ID 83705","3639 E Federal Way, E Boise ID",Boise,ID,83705,43.567,-116.185,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1807,1807,Pocatello,"4340 Hawthorne Rd, Pocatello ID 83202","4340 Hawthorne Rd, Pocatello ID",Chubbuck,ID,83202,42.912,-112.475,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1808,1808,Lewiston,"2425 Thain Grade, Lewiston ID 83501","2425 Thain Grade, Lewiston ID",Lewiston,ID,83501,46.398,-116.996,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1809,1809,Eagle,"2808 E State Street, Eagle ID 83616","2808 E State Street, Eagle ID",Eagle,ID,83616,43.687,-116.318,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1810,1810,Sandpoint,"500 Kootenai Cut-off Rd, Sandpoint ID 83852","500 Kootenai Cut-off Rd, Sandpoint ID",Ponderay,ID,83852,48.311,-116.542,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1811,1811,Caldwell,,,Caldwell,ID,0,43.661,-116.647,no,,https://simplemaps.com/data/business/home-depot
1832,1832,Summerwood,"12730 W Lake Houston Pkwy, Summerwood TX 77044","12730 W Lake Houston Pkwy, Summerwood TX",Houston,TX,77044,29.922,-95.195,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1840,1840,El Toro,"23651 El Toro Road, El Toro CA 92630","23651 El Toro Road, El Toro CA",Lake Forest,CA,92630,33.618,-117.704,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1842,1842,Riverbank,"5230 Squire Wells Road, Riverbank CA 95367","5230 Squire Wells Road, Riverbank CA",Riverbank,CA,95367,37.713,-120.95,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1843,1843,Salinas,"1890 N Davis Road, Salinas CA 93907","1890 N Davis Road, Salinas CA",Salinas,CA,93907,36.717,-121.665,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1844,1844,NW Victorville,"15655 Roy Roger Drive, Nw Victorville CA 92394","15655 Roy Roger Drive, Nw Victorville CA",Victorville,CA,92394,34.519,-117.325,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1845,1845,Covina,"963 W Badillo Street, Covina CA 91722","963 W Badillo Street, Covina CA",Covina,CA,91722,34.088,-117.91,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1846,1846,W Sacramento,"690 Riverpoint Ct, W Sacramento CA 95605","690 Riverpoint Ct, W Sacramento CA",West Sacramento,CA,95605,38.59,-121.546,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1848,1848,El Cajon,"298 Fletcher Parkway, El Cajon (r676)CA 92020","298 Fletcher Parkway, El Cajon (r676)CA",El Cajon,CA,92020,32.809,-116.965,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1851,1851,Belleville,"5501 Belleville Crossing St, Belleville IL 62226","5501 Belleville Crossing St, Belleville IL",Belleville,IL,62226,38.525,-90.03,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1853,1853,League City,,,League City,TX,0,29.465,-95.085,no,,https://simplemaps.com/data/business/home-depot
1854,1854,Gainesville Ne,"5150 Nw 13th Street, Gainesville Ne FL 32609","5150 Nw 13th Street, Gainesville Ne FL",Gainesville,FL,32609,29.701,-82.344,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1855,1855,Englewood,"12621 Mccall Road, Englewood FL 33981","12621 Mccall Road, Englewood FL",Port Charlotte,FL,33981,26.931,-82.238,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1856,1856,Flowery Branch ,"5851 Spout Springs Rd, Flowery Branch GA 30542","5851 Spout Springs Rd, Flowery Branch GA",Flowery Branch,GA,30542,34.178,-83.912,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1857,1857,South Fontana,"16783 Santa Ana Avenue, S Fontana CA 92337","16783 Santa Ana Avenue, S Fontana CA",Fontana,CA,92337,34.055,-117.438,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1858,1858,Compton,"101 Towne Center Drive, Compton CA 90220","101 Towne Center Drive, Compton CA",Compton,CA,90220,33.88,-118.222,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1859,1859,Eldorado-Webster (R0567),"18251 Gulf Freeway, Eldorado-Webster (r0567)TX 77598","18251 Gulf Freeway, Eldorado-Webster (r0567)TX",Webster,TX,77598,29.557,-95.153,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1861,1861,San Jose (Ge),"2181 Monterey Hwy, San Jose (ge) CA 95125","2181 Monterey Hwy, San Jose (ge) CA",San Jose,CA,95125,37.304,-121.862,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1863,1863,NE Bradenton,"5820 State Route 64 E, Ne Bradenton FL 34208","5820 State Route 64 E, Ne Bradenton FL",Bradenton,FL,34208,27.492,-82.489,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1866,1866,Moscow,,,Moscow,ID,0,46.736,-117.026,no,,https://simplemaps.com/data/business/home-depot
1901,1901,Broadview,"700 Broadview Village Sq, Broadview IL 60155","700 Broadview Village Sq, Broadview IL",Broadview,IL,60155,41.853,-87.849,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1902,1902,Evanston,"2201 Oakton Street, Evanston IL 60202","2201 Oakton Street, Evanston IL",Evanston,IL,60202,42.028,-87.707,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1903,1903,Brickyard,"2555 N Normandy Ave, Brickyard IL 60707","2555 N Normandy Ave, Brickyard IL",Chicago,IL,60707,41.913,-87.792,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1904,1904,Schaumburg,"100 Barrington Road, Schaumburg IL 60194","100 Barrington Road, Schaumburg IL",Schaumburg,IL,60194,42.026,-88.145,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1905,1905,Darien,"2101 West 75th St, Darien IL 60561","2101 West 75th St, Darien IL",Darien,IL,60561,41.751,-87.997,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1906,1906,Orland Park,"7300 W 159th St, Orland Park IL 60462","7300 W 159th St, Orland Park IL",Orland Park,IL,60462,41.604,-87.796,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1907,1907,Niles,"901 Civil Ctr Plaza, Niles IL 60714","901 Civil Ctr Plaza, Niles IL",Niles,IL,60714,42.024,-87.8,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1908,1908,Bedford Park,"7200 S Cicero Ave, Bedford Park IL 60629","7200 S Cicero Ave, Bedford Park IL",Chicago,IL,60629,41.762,-87.745,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1909,1909,Calumet City,"1550 Torrence Ave, Calumet City IL 60409","1550 Torrence Ave, Calumet City IL",Calumet City,IL,60409,41.589,-87.561,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1911,1911,Cicero,"2803 S Cicero Ave, Cicero, IL IL 60804","2803 S Cicero Ave, Cicero, IL IL",Cicero,IL,60804,41.842,-87.741,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1912,1912,North Avenue,"1232 W North Ave, North Avenue IL 60642","1232 W North Ave, North Avenue IL",Chicago,IL,60642,41.911,-87.659,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1913,1913,Randhurst,"350 E Kensington Rd, Randhurst IL 60056","350 E Kensington Rd, Randhurst IL",Mt Prospect,IL,60056,42.081,-87.932,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1914,1914,Dan Ryan,"200 W 87th St #232, Dan Ryan IL 60620","200 W 87th St #232, Dan Ryan IL",Chicago,IL,60620,41.736,-87.629,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1915,1915,Quincy,"5432 Broadway St, Quincy, IL IL 62305","5432 Broadway St, Quincy, IL IL",Quincy,IL,62305,39.933,-91.328,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1916,1916,Downers Grove,"2000 Butterfield Rd, Downers Grove IL 60515","2000 Butterfield Rd, Downers Grove IL",Downers Grove,IL,60515,41.835,-88.032,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1917,1917,Glendale Heights,"295 E Army Trail Rd, Glendale Heights IL 60139","295 E Army Trail Rd, Glendale Heights IL",Glendale Heights,IL,60139,41.934,-88.077,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1918,1918,Naperville,"2920 Audrey Ave, Naperville IL 60540","2920 Audrey Ave, Naperville IL",Naperville,IL,60540,41.749,-88.204,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
1919,1919,Northlake,"37 W North Ave, Northlake IL 60164","37 W North Ave, Northlake IL",Northlake,IL,60164,41.905,-87.905,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
